MSISDN,n_crm_packs,n_bil_packs,crm_outlier,bil_outlier
0e14ee1b87b4bd5b3d26315d0b7ec513,1,1,True,True
9468be0a9a875c29fd57601a0691ea5f,1,1,True,True
935b3d42f215aa6dcbf33af5246ada14,1,1,True,True
e1247e457d08acc4654618c2dc19973d,1,1,True,True
8c95f1742686543b805d946ef677881a,1,1,True,True
67beb5ccfd12680d34f0bd72ee3f3115,1,1,True,True
fbc0e9ac03ef613861976206b71c7162,1,1,True,True
02a4d7dfab5d40432a959352d67b4f0b,4,6,True,False
8f216864c22a59d6a2e4cdf33405bdc8,1,1,True,True
128463253477961163fa93a6756b9a16,1,1,True,True
4aaa45614c40fcced49e20bcdac57206,1,1,True,True
993aee38ba3ab598e5d4d01144422cda,1,1,True,True
cefab5cc64c65e567f53477a2e9537ac,1,1,True,True
7fb4d2f6587cfac607f5c33611bc0f16,1,1,True,True
ad957a576c0b394923ecbf66876a0107,1,1,True,True
d5a9721af8064892ff68045a27b5a9fa,1,1,True,True
26f7e4b525006756a47279745d8187b4,1,1,True,True
74ccd53d1bedaa454864129944efea4f,1,1,True,True
7c8f80f7f2b9c35e09f7574b534cf71b,1,1,True,True
652206c320d0cbbdcd27e9425489633d,1,1,True,True
fa4539aeec406dc66d9fe963b923ea28,1,1,True,True
9e0fd54f43d29a8d86130886c5360918,1,1,True,True
d4451c01bd1173607b3a2170daca31e3,1,1,True,True
788d4761c22c60425c8c9c4598e7a6a3,1,1,True,True
2d9dcd4dfdca6773f451ca30e7b16d42,1,1,True,True
c0456bc69fcc7e5ebe75059b9d74e5e2,1,1,True,True
52b812691a9319b1b0cebec0bc6579b0,1,1,True,True
b4c6f07398b0066d418d3d0e58ba48f6,1,1,True,True
9fd208bdbe98d6783b790717f8604cd5,1,1,True,True
1260abb69c06df4eb105fedde54316ae,1,1,True,True
4c60c911c78b3b05179580a3e628deda,1,1,True,True
b1a5fced70a34db9e4c9c4933096bc9a,1,1,True,True
b3620c1b25d20640bd737b55785f3d01,1,1,True,True
414b65ff619c2ba0f1fc067641eebe8a,1,1,True,True
f71c1def754bc2c13fb10df4668e7a76,1,1,True,True
c8e7d20d16940eaad8277d1c66af94b7,1,1,True,True
72be031fe6ebae732f757d3927c9eea2,1,1,True,True
8631280c4e71382cc136824287fe0b91,1,1,True,True
af7701aa080d536d5262df99d2d3ab8a,1,1,True,True
01cfee35e2ea157bef1c1a4d29c2f213,1,1,True,True
329fca3ae961f9dc93b0be02a312f2ca,4,5,True,True
18fa7e750ea362fe89ff1a6aedf98121,5,8,True,False
6d7f694e44063bb6c5713f4de71b084f,10,4,False,True
428d14b1f56a4b623400754b111d8a97,1,1,True,True
8c38d7e59e8634bd555a57ca7bda142b,1,1,True,True
13974534d4eb9c261524ed82ee877ce5,1,1,True,True
5afde25360eec7381e59836894a0346a,1,1,True,True
931c5bda5e1f9a228d062af9e75a1f65,1,1,True,True
332be976d65eda8aab7f2e32fb95bd0a,1,1,True,True
382abe5c54607d98559f69b9072c34dd,1,1,True,True
ffdd8d72bcfd32b855402bb0d1f45435,1,1,True,True
6639849f17e1f614235ea346ab40fb0f,1,1,True,True
9e70349e7145390a0123ca2fddff6707,1,1,True,True
bf784d09259ee31c4d2b7b5c1c0e5c3b,1,1,True,True
2b8166c5357356f0aa8f65631d08c652,1,1,True,True
cfba91bc9a836c16796dcbffb7ad0489,1,1,True,True
a137c05b2fb8533576ecaf7263c93877,6,10,True,False
3c3f4f2c1cf1c9c25b79c2007a9762b6,1,1,True,True
e833087304cf8a0074bb322ecbf22d10,1,1,True,True
7b25864a1d36beb52e0d433256def017,1,1,True,True
1c608d22c2420d200a81c927ec631728,1,1,True,True
1bb79a742e95eaab6c468008e1957fbc,14,25,False,True
4b1ac5ef25eddadacede78cd199e3804,1,1,True,True
6a42a4a75ddebde7588a2b4c895fe316,1,1,True,True
08a723036ddc551366a359db039b3d48,1,1,True,True
029daa260daa360678884e40833fe203,1,1,True,True
edbf2511085bea871344a49a92965379,1,1,True,True
14374406b704e0a4af51f11d78babcfa,1,1,True,True
1022dd596ca7871ddb0e6f1be5ef2de2,1,1,True,True
ca02388c2d7a78524a0b7ae70fd13218,1,1,True,True
888793f74d96351937f890cb0cf675b1,1,1,True,True
089f8ec0064b715809c2627d2bf2f044,1,1,True,True
f6e98d87ae5f3b86d51c459ddda44074,1,1,True,True
c6cf1ca033959d0049c9dedc2626a99f,1,1,True,True
78784a300152b13ee271c47c3facbd11,1,1,True,True
c59d3d724be34cb7bfa0d6d996b260e2,1,1,True,True
dc6edbbc3f9f1379508ea26ee3941bf1,21,15,True,False
fec8136f2c19d22eccd628592c48a2a9,1,1,True,True
11f16f22d913902e0ece4e52f7ee64fe,1,1,True,True
9b06d8d1cd190ea055558b1c675afcfb,1,1,True,True
d7887f5c0e59978cf9590baedf167e35,1,1,True,True
495fa58158b05cc055dcff72ee672717,1,1,True,True
986077728897f371a2cae6fdbb3b3e42,1,1,True,True
d5a14838e3c4dedad28752a8e30227ca,1,1,True,True
c3a35ad7b732a2e16b21dc7a3df4a775,1,1,True,True
31f8d6aefe2dd64661549cb54976fdf8,1,1,True,True
d50a831f82aae026b3e8e6a106cf3dfc,1,1,True,True
bd90921734755688fe95fd252cb570e2,1,1,True,True
67d34f9081b5686a5195e6c425e48ef3,1,1,True,True
5b50c06f21256ef694b7b34a5279edde,1,1,True,True
cf34e433b6ce411a7ab6b342a69d6782,1,1,True,True
b87901bf0769716944473e30e6468067,1,1,True,True
779d9939c0e5e4b51e23a16f789640f9,1,1,True,True
4a45a65eeae81a3aa3747dd1d4aa5bce,1,1,True,True
26a1e5db9d4a39e79a698a24317e886e,1,1,True,True
d15634e03e32991af9a0957b82f9d7e9,1,1,True,True
76a2f69a2a351b95e980ca8f48072324,1,1,True,True
ff4ddaede704fb5c64e80025675dc84d,1,1,True,True
13a4321f6ccdfd9d07b4a26c838e287a,1,1,True,True
80fc68817f83b9ac4703292438f6c7f6,1,1,True,True
60419470222ef00623e6bdfc267f9dda,1,1,True,True
d3a95b219e17b88449a52efb99035f6e,1,1,True,True
a0e879983e9d0123fe54857e07803017,1,1,True,True
e8b15d4196169ce7e459bdae9b2b1387,1,1,True,True
e4e1e38741d7034d5b21d758a5ef4a28,1,1,True,True
eea0c5ba9b2bd48e70a7e39919b94905,1,1,True,True
0fd0e772a977c10e637c14c50bbd60aa,1,1,True,True
5736fc4eef34892bcc2af43fac59cf90,1,1,True,True
537414042d00d454de49776e1e6ab4cd,1,1,True,True
451c46a57752abfbb935983152c79348,1,1,True,True
01302e760e7cf8dd7103f01e3b199245,1,1,True,True
8de23f4310eb9753ceb0c864028ef1cf,1,1,True,True
4c6f18fb43f3978a92a9b246659189ae,1,1,True,True
1c27284f3e78dd1598d20fdb9d1ca923,1,1,True,True
28e60fec4baf9d6243a31ff12e659fa6,1,1,True,True
ba6361ecbd6b7c18b1eeeae02351b26d,1,1,True,True
eb736574ce9bdfd34a51e7dbeeff7d61,1,1,True,True
c66ff9f748596cceb9b9ce2f7bea72fc,1,1,True,True
1ff4d6961b7fe2936d072cc309ed608a,1,1,True,True
8c83544bdb6503ecb0e21fe38faab3bf,1,1,True,True
6ed5a86ba6fc083159e1b8b07de8e1a6,1,1,True,True
ffa5f2fd9721a9bb235a321e784ae22e,1,1,True,True
57edae93cb62e42ce2b85c4f4acd565e,1,1,True,True
9523364db4cfc55d7d76d619021dd9e4,1,1,True,True
40a72ba21522fafa250aa8d5e9ebb5e7,4,5,True,True
adcb38590c3380d7a9940cea382b056c,1,1,True,True
10eb5c5b17a139b786e9c48d3756b2e3,1,1,True,True
672a7a043326fd592a4afae626aa54f2,1,1,True,True
56e65ec57c197854676521ef44154751,1,1,True,True
6ffb3c3e0371006623744e452500ca2c,1,1,True,True
3ba188b61b50a95da37a10b29a6857fd,1,1,True,True
1e7c8c7b200975bcfec8dbf1ce892941,1,1,True,True
a19f194192f528edc43b169cca8a4b92,1,1,True,True
6746b03ec79877d06973b6dc07187d28,1,1,True,True
c337131f86e8c26cfcaebfeeab8b0ae1,1,1,True,True
e2854b3aea4e792b782a4a57213b333c,1,1,True,True
bf0a5b46b03624eaa21da32535908135,1,1,True,True
694043b048068f9a8fc139103a0d7d5e,1,1,True,True
1664a5397ee8bc619a38f57973216b2e,1,1,True,True
908c33f90e5daa9edc60fd13c21f6c83,1,1,True,True
a82bd82ec689a77f38dbeff9ccaa2a36,1,1,True,True
08d3d57b19edbdbd36db843aa65376b6,1,1,True,True
d55eea14b9999922f8960419338cdf65,1,1,True,True
a3269cb44c9e183010d68a653d53fc7a,1,1,True,True
f6bd73c516b300d4e80036ed86540cac,1,1,True,True
99d9bb8ae4b8db00e463a1a8b127da19,1,1,True,True
a7b8fe22c148a434a19c18394a3ba1ed,1,1,True,True
42a11f381ef4d8010f07fdb5e237ebf8,1,1,True,True
5f576ed306da504a1357665c84b166a0,1,1,True,True
edda659adc4735a1ca82729eb144f668,1,1,True,True
741d8139cc291e4d43dec9b1409c7cbe,1,1,True,True
7391e5f0554de277ae4a1ead6641de74,1,1,True,True
e8f1d49fd4a6b556dcdf913dffb3a8ea,5,8,True,False
ed2b5bc11571fc846819222a687f9e98,1,1,True,True
dda07650f6772fd9f436bf7988c35679,1,1,True,True
c98d1cc0b2de739fa91f87eb05453fa6,1,1,True,True
8cfceb66f4db19456cf08b9432da7ebb,1,1,True,True
3a2e3ef9381cf9e7c7e46e33a3533839,1,1,True,True
48f54b9e07ebeeaa309d7f3093038e24,1,1,True,True
6dbf07bedcb9872dde5b4cf155d78d48,1,1,True,True
837ea60dd83ed9fbde8cb82229091deb,1,1,True,True
eec8426c22961440abc7218d2405b5b3,1,1,True,True
761d89fce9b1f76d30c3224ff3a35c66,1,1,True,True
f5214a22fc46cec558f646bcfe93a070,1,1,True,True
a81fec17d31eef699da5157a05a70cc3,1,1,True,True
7e5fdd2a99e5b3595f832a8e93d17220,1,1,True,True
a84f1a02e5409f8869aefce4665471a6,1,1,True,True
81eb1e697f8d0d550ac5090dd32ff394,2,6,True,False
e986a8828abed6060c400c6d483cec57,1,1,True,True
24f8219163748f6d630ce59a59ac710d,1,1,True,True
0912e0ac54ead742a0f657e11c6920ac,1,1,True,True
3f2b454ebfcf855517f6e0b317d73471,1,1,True,True
32ec68b6b474085eb236c6cd2e81cddd,1,1,True,True
010372506919abe6db83fd0a02980ace,1,1,True,True
4ee6d21368919eeef65da90a8c07cad4,1,1,True,True
c9d8e7f75f95220bdbab3f539708413b,1,1,True,True
a8bdf75d11c15ab574ffca8a6a8697b1,1,1,True,True
fa701a09f5dd9cb56798f46d10a4c9f8,1,1,True,True
e912d938243160cbae29f0d31f7a5d70,1,1,True,True
154d64f3dde6c0dfdb21c39b7fb16241,1,1,True,True
f654ab15220db9dfc336128b125f7ec5,1,1,True,True
883bcece345a77e126c2b3b8d7c7e263,1,1,True,True
42b0ac8d8b0ec2445a54d6011c919503,1,1,True,True
638d4a0ad2a360e2ef1033c51033e27f,1,1,True,True
be10a9bf0d81c6290e686d2fbc21ff2f,1,1,True,True
065ae058ffe105445a9625cac3a26815,5,9,True,False
0bbd189f61bbd148574ecca3e366ceab,1,1,True,True
b9667d9008a267ae4dcc1e8cce4af4df,1,1,True,True
5c6edbcc6ff051bc13781f0786982c0b,1,1,True,True
aff85183a351e0ace5ae986eca5d5b7a,1,1,True,True
a8807fcf88a9ec7e6150d2f735c5bc4f,4,9,True,False
b5de82bcf0b1fe783331f1324c0ab6b3,1,1,True,True
096742da5d0065980563c50335617e45,1,1,True,True
9be320be939c1de8c748f10414d786f1,1,1,True,True
68cb6552f26d36695fc2490c09ee50ef,1,1,True,True
a2559ccfed1e8c2dd4a1d33454426fc1,1,1,True,True
3201a5be4ed70a1c31827fe23b067458,3,7,True,False
3924a49712be00780f03c68d44cbed8b,1,1,True,True
aa0153438235c4878743bcbb2148c127,1,1,True,True
d9cb4cd00b94bb0aa3e8298297a512e9,1,1,True,True
ea30d10d31218c0f3c7710a55ecbdd3c,1,1,True,True
5ce08ff2497af8021d7466088ab7f31a,1,1,True,True
30639feb99fc7bf23e8803bd7663d8a6,1,1,True,True
c06f4edb226bb869b5b010093ef52876,1,1,True,True
b705d08c5cb4adb4945445123762f7f3,1,1,True,True
08ef887d8197f53208af2ffb2b4ad103,1,1,True,True
a03bbf03895d2d7e0afbc33ee13426a9,1,1,True,True
91b5789e00fede560d4f7d1e852ad15c,1,1,True,True
782c34b180eca34db5620e3e2a393708,1,1,True,True
2e85311ed9f28f51d2ac75a3aee8c60a,1,1,True,True
3c7efbebd2aad059f4208e97c65a316e,1,1,True,True
17b210bea056603c05376766e0b01e2f,4,6,True,False
5e3d7756b1f5ea4f3ce88d7d90c99f78,1,1,True,True
93d2fb7428039569361570890b681053,1,1,True,True
6559b09fcedc7bc3d35dc94b24f7cdc7,1,1,True,True
09452de51baae55d9ab677ed7c824b0d,1,1,True,True
ed7d2aa354ffca4ab481f60fa20d1490,1,1,True,True
a711410bd8fec35c40e701f0e1f9eeb0,1,1,True,True
f2e12b940a5d7af832a194351cdd6e47,1,1,True,True
fe2ba2c31bd1890418ed45e87e528ee1,9,3,False,True
78f4a604b49bb18408fb55fba43f1ba2,1,1,True,True
7ebd5b8074c6a9e4e7e02c232fa7bd87,1,1,True,True
a806009081dd7459a0c8d4c837af7b64,1,1,True,True
2e683a4f0d34cf4a02c2b85a5d441877,1,1,True,True
18e43bdf681fc310732114820dd5f41f,1,1,True,True
fa7feaaa49d7312ef3c2a89e80624048,1,1,True,True
20d57dd690bc2f8ea7952ea36e9db790,1,1,True,True
5cac37e02578dbeb026357daf2248475,1,1,True,True
91ab03cce4a8f5b68ff69916153dad94,1,1,True,True
531356899ba49929b4cafd7105d1c6c1,1,1,True,True
fc2e1e60d13c6cd0140c92261d22454c,1,1,True,True
fda513ecb1d85ba8249a7cc314580e28,1,1,True,True
342edc42d40e6ca633f514c66d6b3d43,1,1,True,True
545a0ebcc5f223e4715a7ecb68c1a1b6,1,1,True,True
b7be1591e4b0772f21fc434c0596444f,1,1,True,True
34f4ca624a84c803db20981037a2d2ab,1,1,True,True
d4286b49013ca1cf8d670eb9ed2ad873,1,1,True,True
5b983dea227bbd304a7be13318bce13c,1,1,True,True
72b2884c0ac8bc1616a30feff5d63d10,1,1,True,True
c3d825a19d34e1deca3f2811246634d9,6,10,True,False
3827ad29b3a2a8d3ab2dc7bd0c7d782a,1,1,True,True
b164ddd7040c12139ed94ad5bf234a63,1,1,True,True
e6db0e946b826fe0cd4c6f1316864cda,1,1,True,True
c3270a7a4460cf74fb70bf0f4ee04f52,1,1,True,True
a4318145001bdbad31ea486e4f5ccb4c,1,1,True,True
697f42f9bc5db987c56ed56336d5b006,1,1,True,True
120643899de417324c5d9c5f03449ba3,1,1,True,True
e0800b009075a68a3140139dcbe69248,1,1,True,True
9550639b2d1f830050df62b7e314745e,1,1,True,True
9176882d2d4836dd39ea337f4eee9c51,1,1,True,True
4b500001a7c68f15dc015f1b079e59d1,1,1,True,True
0af4d523e0f6b07302aa8dbed44ae0a7,1,1,True,True
173f3a228db1804084e14d5f3dd2a0c2,1,1,True,True
d8886e77d43ba5287cfcd1b4f21acf09,1,1,True,True
f4667745225ff66d074e8d13e7a5f91e,1,1,True,True
004496104f70871ff37beca195c3f4f0,21,16,True,False
782e57cf89a868c03767f60c67e17798,1,1,True,True
86aebf0fbcf8a3cf8db8279deb7fe5fa,1,1,True,True
7eff53c66253abf949725b92c2ec69b0,1,1,True,True
c2e92452e05919c5990c042e0a8dcb91,1,1,True,True
ae1743193adfa8dcbd14be1fe48b8491,1,1,True,True
abcbced17452acc336c5bbbec5389687,1,1,True,True
cf2e915cc31bdaaf0a79713459276893,1,1,True,True
02a4f2673367ac44cc33a2bf0383304a,1,1,True,True
467d221623858a5569c9c1c2e24dfa74,1,1,True,True
ba8ceafd5aa3a34b1864d77d25861432,1,1,True,True
bcfe2ce5343ac972a5802c512d3f2fd7,1,1,True,True
1643f8373a1f0ed9af211162b3736d79,1,1,True,True
fe45ca02894100342781feb5397dcf16,1,1,True,True
c43bd73d49f9718ab141e8d49c5cebde,1,1,True,True
1c97c9a10c4408de8f5ebcc2f57a4571,1,1,True,True
fde23eb9aa8579afc962603023ce4a08,1,1,True,True
debd9edefd0f021ab4202e5ff2449a2f,1,1,True,True
e2b2f5ee81f91663c7969ce5cf582f3f,1,1,True,True
6a81d6150badf3625e801893e8231a79,1,1,True,True
771b5cab9ee6a9ac688e0b0bb9d698b3,1,1,True,True
6ef392a2035689c907bf74d3a6381d0c,1,1,True,True
3fd52cea1b14c6096f2d889f45766ff9,1,1,True,True
2ee0b8a6ec535447275dab0ad6b0d8b6,1,1,True,True
95f43f00a40815f8d62b75679198ecf4,1,1,True,True
6c62f275c51bbf9c96ae19ed39a139ad,1,1,True,True
8b703273f4d5ff2bb828d415ae3d7671,1,1,True,True
da0bec809ebd07e00bc6c2a69a94a922,1,1,True,True
b935bac30e58a17f555b50904582afa6,1,1,True,True
202a014047d0e7a24e63ad26f4b8652c,1,1,True,True
e2fe2dcb5183594e832c0784601fc0e9,1,1,True,True
362909737ad76eb3d8abb6f34b1fddde,1,1,True,True
cfa3aab9d9203554aa648256ee0dafb6,1,1,True,True
664b2178fb6bc6bd376fa3aad4e57086,1,1,True,True
bf5b4e9eb7cd945593d7d765d304976b,1,1,True,True
791511da2ac778329f11a948d30cf2f3,1,1,True,True
e948f7832bdc3e6e6737dc8fbe35394e,1,1,True,True
4b0601e62eb7f8806d1ea5543cd4dc74,1,1,True,True
6b5c6b935d3dfea1a2c9a7135239f0f3,1,1,True,True
6a6b0f5e038503a85ab1e1fff16aa39e,1,1,True,True
f24b0c822aea5c5a5086ff10091c47a3,15,19,False,True
4d56237e83a1c20996dc32e3e52b9c04,1,1,True,True
bc11f781d415ef0038a12ad02d76f271,1,1,True,True
9ee9f71e30991505804222d466c7d916,1,1,True,True
9e228de56e8c878524911afd02d08205,1,1,True,True
1ad16738f11772a09428b8c960de4128,1,1,True,True
321afca3b4253175d68175335e383190,1,1,True,True
0a89e2e17ba68562749381aa2e70faf7,1,1,True,True
95cf7f9ed06c2b74fea7fe876ee61e9c,1,1,True,True
dfc1f51968071033cb782c8fc80ed3f9,1,1,True,True
739919f1a5ff8c71b2417e83cbf094fc,1,1,True,True
24b0ae24c635775c661ed09e91fda732,1,1,True,True
25c4b88d0df60bc0088d126a6a2c9c37,1,1,True,True
de817e13c58cd3f11cbf12c09e1de360,1,1,True,True
a002469d50a25490cd9b5665a4bbe5db,1,1,True,True
caa7257ce7b71cfd8fd7aae91f3af860,1,1,True,True
d53c16863086d80c437ccb8d8522fe8c,1,1,True,True
3c2fb886efb10993a2ae5211d1706bb5,1,1,True,True
7470922bb47d1bd10701ea3c875b2346,1,1,True,True
6c90e3c4f4a70c7cf3249620d74c6a51,1,1,True,True
f5a88f44746860643e213207664019e5,1,1,True,True
151cffc0b6a7d0dccb394d899979f1e6,1,1,True,True
e20bdd72d3a9c6346a74d09d0da10da8,1,1,True,True
7a1780b3264c5d9900fee17f21849c78,1,1,True,True
d7c5b59ed74f70a07f7e904a2c180a36,1,1,True,True
60df855faa232b804bf8bdc12bdc4e22,1,1,True,True
587dabc6babe68d5685899bbe8f2e709,1,1,True,True
635e71caf1d4af3035fbb8f7743c7e1b,1,1,True,True
ba55a1d07d2beb6afb73a40aebe89708,1,1,True,True
ffec7d15ebcc940c00227c08b275a383,1,1,True,True
861b4bb5a11a460be899a225179d2c8e,1,1,True,True
ff8d56fdc3adbd29b692cd44c6947539,1,1,True,True
80750edabdb8345d3846383769645db3,1,1,True,True
93b3f449191417bdd3a432438e33a083,1,1,True,True
a6cefb6e3b97c19ce2d8662710f05639,1,1,True,True
d784000b68404c57baf02ceb9820baa8,1,1,True,True
eaef3716958c65e47935481789e896b7,1,1,True,True
fe1166e4cc99f54886a6199b736dcde9,1,1,True,True
ce44c669ffc3233cdfb8ffccf015b412,1,1,True,True
b475da7e8ee501583a53f8beda0ff665,1,1,True,True
c0182a5566d3df68db4870f7ad27bbf7,1,1,True,True
e19d47b3b764e9d7587469f924521425,1,1,True,True
e1339f94c60f608ac6ce4a3fb3f3a462,1,1,True,True
564fa7ab461e5e37f826d6e34ae7a4d4,1,1,True,True
2113f8e3969450869913fa3589ff4bc4,1,1,True,True
351c2a59106e13d2e9156d8eae2af6bc,1,1,True,True
2aa92f60ae2fa40f3289a2f77d8cb59d,1,1,True,True
cefd47a8f3ddf867c329189dccf6babe,1,1,True,True
3890803a18ed8ffdf853c0c3b05116a9,1,1,True,True
9c426071609c020d681f773db5227d2f,1,1,True,True
a962b74a90e6105a2d161b2b71c6a780,1,1,True,True
18710379501cdc1d82ee99a0ee82f8f7,1,1,True,True
170c698a0420a25b007121dcae055ce1,1,1,True,True
9118e1fd8fbe01cb78e77346803dfd02,1,1,True,True
9fa7c224a9f2c3d3b0563d7cceaca0a3,1,1,True,True
697a1cd1f4ba7ba2f58073516fe9340f,5,5,True,True
70d7dbf379025de49a00f54b7b80c53b,1,1,True,True
71076cd04a762d94e75b822e591cad3b,1,1,True,True
a5eec33a64e6f83b5ba285e143d2e412,1,1,True,True
ba2c5e99098e6cf98715e952d2207fc5,1,1,True,True
ef42f159da58a94ddf67fb6ecf04844e,23,16,True,False
81aed83760b7638066e50c302b385568,5,6,True,False
913140de64b8c92df3b88f0a34bbd668,1,1,True,True
171fa6feae69f8e2fd7f74d64654ada9,1,1,True,True
0dd3ca2267c8c2ff7786fffb9bd2b341,1,1,True,True
27478b62e18009a6fea5dd98cc1555f2,1,1,True,True
dc24a71085be1166de1fff3f75fa9a29,1,1,True,True
5f8afc9ca5cac72865bcf4c5e6f8cb50,1,1,True,True
2f32ae4d7792b54f46a38162d149108d,1,1,True,True
16e411338c38caefd8424619ee8c4496,1,1,True,True
e8bbd245e190a5f26ece10593e622c56,1,1,True,True
d0767fcf9bd94611293bfc547846e9da,1,1,True,True
3609f24c3119c2476cab94cff5ea7279,1,1,True,True
67345d43a7f7942a8bbc86dde64253ff,1,1,True,True
d1abb8e6c9259709ed9c0870290f8e72,3,5,True,True
3af44846cf175ec4b601913a51e91c73,1,1,True,True
1cbcba4df927a686b009ee950ee9906b,1,1,True,True
df0543831ab2814a8ebc0c6e5c65267c,1,1,True,True
f53c9d9c05307c495ebe78457a3be90e,1,1,True,True
2ec4ad98a768cfd8ff0390255d1bb336,1,1,True,True
05e4bf1fe46eed08313bc2af8aeaa6b4,1,1,True,True
5f35a51c07223d869b6c2db8782976f0,1,1,True,True
032a441cecc956a2c549b3dd4fb50fd4,6,8,True,False
86d6ff5f262971c0836f1ca9c4f910ad,1,1,True,True
b0f373bcb0bd9a926762ff28ccd43bc8,1,1,True,True
4bdb4a5936beba37839e5a0e85fea797,1,1,True,True
9bc0d2deb2a6e2e2f57755843aa432e1,1,1,True,True
bc641797f7080d22246371aafa0865f8,1,1,True,True
508d5eaa674a41ec0e7e6af306bde79d,1,1,True,True
818e7da40bf47546a421d84c0a8b9a2e,1,1,True,True
48beab9e1bd31231a82c44d3bba71ae2,17,22,False,True
5d96e0052d941da9fca47cdb1a8a220d,1,1,True,True
cbf2fb26b578aa507125925997b30345,1,1,True,True
45b7841d93590e34c797cd696beaa8da,1,1,True,True
984b5835167e2e6b7ce3938b939a5b33,1,1,True,True
89dc57325c9d837eb79acace6fae1ce9,1,1,True,True
0be35a6e8945e14547a678403691321a,1,1,True,True
4c44738eb31101c97ee9756f19820e03,1,1,True,True
4a758cd5d172d1666928d32b74179f77,1,1,True,True
2de82420ac4432ab355f49cedd8fab04,1,1,True,True
f6b1a911d4d8ad917816c76caa5ddd36,1,1,True,True
c1be90e41a6a072244449931edae4874,1,1,True,True
8cb2c0c34ba0a879bd498bec59fda790,1,1,True,True
28ae115972c06eac404d8def4c453883,1,1,True,True
70f959635e293c787fef55218c6f83b2,1,1,True,True
85ee1d87091cf14bcb50e5b60c24783e,1,1,True,True
4b08ba05ed8c0330ee7c4d4ffdc66cdd,1,1,True,True
1ffb5d81c9e29248612110441ff76229,1,1,True,True
2d1cde92ea755ca49e65589c8b1bcd1f,1,1,True,True
7538fc3f23b4da4629475a646383625e,1,1,True,True
02ea5fbd23d62ed6bee9e6b206de919c,1,1,True,True
d28bf51cf57d1a24e531fb93045212e7,1,1,True,True
2b3d5059fcfb33f342ad9054156fdd9f,1,1,True,True
9bcf104aa4f6a36f8fb53f4de634e51a,1,1,True,True
20a112831066368c5e8b4544ce25a413,1,1,True,True
35c6168ea4607ae409648332a5341f16,1,1,True,True
f9daf5650db9ebb3d0ce658cdbaa09a2,1,1,True,True
f0594be12d4a912e05d7638fe57a85f7,1,1,True,True
872601510eb28f6af6b9127569b5b0b6,1,1,True,True
84b87866954a84d6a482761963e58809,1,1,True,True
3892060e52aa725a7616f096c74d32e6,1,1,True,True
2cf6d3eb65ea8cb7a0c4ebb5251062e0,1,1,True,True
17855967d0c83be87bf44b518acdbd5b,1,1,True,True
ac02821c694346f217a121875ee6360c,1,1,True,True
ffe978a2c16c644ce34eb7bed81572a3,1,1,True,True
41067329f26e10e840c6e05046ee24ad,1,1,True,True
d97444fe6d5e629a8701263226de90f7,1,1,True,True
b2c39159d962221a588c4bed181e448a,1,1,True,True
9c8b8dd48df52f737c96ec5d860a3f99,3,7,True,False
f5a1070e66ed6404b20f5345e7a7f3be,1,1,True,True
8fa243844ecad2f31ece967bed9bd38f,1,1,True,True
253cddbbf82d4ac83a708955c7d73ae1,1,1,True,True
df7f8a9b8bbb0ea1803b698f1410fb98,1,1,True,True
a7f7a20796facc6a1104358fcaeda1ef,1,1,True,True
6f9389d5bb9a775cb8c82f58582f6571,1,1,True,True
bd6d4b710726dcf897e90c8d40fdfbad,1,1,True,True
186cb6fc45aaae5c91d4817dce74510c,1,1,True,True
95794f993f4f4b817fc00674fc20b2fb,1,1,True,True
04c05175e3e8e856bc48bd1c3fa5e0a4,1,1,True,True
3bfb7c7a0b90dd3cf3d2d9eae99b1db8,1,1,True,True
e32fb1e08e93a77d662439b4270e19fc,1,1,True,True
46aaafeac69ad38d176c9b8f902f0539,1,1,True,True
7ed391ba77b0ead9d5ad0269f488a530,8,2,False,True
5cb3c978d634554ecdd3b6488c4b515f,1,1,True,True
898cbe226441e03e13226fcc002614bc,1,1,True,True
6ba7174222ab48fd383b547870104138,1,1,True,True
05d5085995f47811fec546a74fc72af6,1,1,True,True
92fd880eecc1a7b3edc56f3a20173e82,1,1,True,True
569acd01beb930ef19dfd084a169be53,1,1,True,True
33e24d441d5720ff4de535f64fd6d6c5,1,1,True,True
c32b4c84a7235b97a40f77ac0003fbc9,1,1,True,True
6f79d8980d1682a90b26e6c421ad573b,1,1,True,True
ac59671d9ad9a9c117118578b0913c08,1,1,True,True
917a690f3e43d16a95f40c7e879abc45,1,1,True,True
97b6e0b8e1d4189f3c996e82137f39fb,1,1,True,True
5ae202247f77287bd56ed745be0db6e8,1,1,True,True
aa68ca36cd61dde342a449e8a9c8b823,1,1,True,True
ce6a63be95f2ae69bbe5f75f48700015,1,1,True,True
bca660448d5f484ad0816582ddaee9b2,1,1,True,True
0adb365405f59230b1aae3e737670bca,1,1,True,True
99141a89ee9d0e322644db1f0922e951,1,1,True,True
4e89c7b00500f06dd3c1631476cb0c44,6,7,True,False
290efe00f7b77ba9bfea293a89598aaf,1,1,True,True
65ba5ffe206fbfdb09419ca98f67e2a3,1,1,True,True
8a44bfd2e56d5bf6bef7b90fbf61e320,1,1,True,True
2f9390f1b05f400b08277293d8cdd8e3,1,1,True,True
ae51e4254f7313ada90ef41ba74b5664,1,1,True,True
e3021f695560af6f93c643fdb558fa89,1,1,True,True
70a3664dd3523ad9855896f4800398b3,1,1,True,True
